town,county,office,district,party,candidate,winner,votes
Barrington,Strafford,State Representative,4,D,Malloy,False,0
Barrington,Strafford,State Representative,4,R,O'Connor,True,530
Barrington,Strafford,State Representative,4,,Scatter,False,9
Lee,Strafford,State Representative,5,D,Kaen,False,8
Lee,Strafford,State Representative,5,,Scatter,False,3
Lee,Strafford,State Representative,5,R,Townsend,True,220
Durham,Strafford,State Representative,6,R,Childs,True,241
Madbury,Strafford,State Representative,6,R,Childs,True,88
Durham,Strafford,State Representative,6,D,Ginsburg,False,8
Madbury,Strafford,State Representative,6,D,Ginsburg,False,0
Durham,Strafford,State Representative,6,D,Horrigan,False,2
Madbury,Strafford,State Representative,6,D,Horrigan,False,0
Durham,Strafford,State Representative,6,D,Roberts,False,13
Madbury,Strafford,State Representative,6,D,Roberts,False,3
Durham,Strafford,State Representative,6,,Scatter,False,18
Madbury,Strafford,State Representative,6,,Scatter,False,6
Durham,Strafford,State Representative,6,D,Smith,False,4
Madbury,Strafford,State Representative,6,D,Smith,False,0
Durham,Strafford,State Representative,6,D,Spang,False,3
Madbury,Strafford,State Representative,6,D,Spang,False,0
Durham,Strafford,State Representative,6,D,Wall,False,20
Madbury,Strafford,State Representative,6,D,Wall,False,28
Durham,Strafford,State Representative,6,R,Ziegra,True,209
Madbury,Strafford,State Representative,6,R,Ziegra,True,85
Rochester,Strafford,State Representative,7,R,Cory,False,102
Rochester,Strafford,State Representative,7,R,Kaczynski,True,235
Rochester,Strafford,State Representative,7,,Scatter,False,0
Rochester,Strafford,State Representative,7,D,Stevens,False,1
Rochester,Strafford,State Representative,8,D,Bourgeois,False,0
Rochester,Strafford,State Representative,8,R,Gray,True,233
Rochester,Strafford,State Representative,8,,Scatter,False,0
Rochester,Strafford,State Representative,9,R,Beaudoin,True,369
Rochester,Strafford,State Representative,9,D,Keans,False,1
Rochester,Strafford,State Representative,9,,Scatter,False,1
Rochester,Strafford,State Representative,10,R,Groen,True,316
Rochester,Strafford,State Representative,10,,Scatter,False,2
Rochester,Strafford,State Representative,11,R,DeLemus,True,266
Rochester,Strafford,State Representative,11,D,Grassie,False,0
Rochester,Strafford,State Representative,11,,Scatter,False,1
Rochester,Strafford,State Representative,12,R,Hartley,False,135
Rochester,Strafford,State Representative,12,D,Hubbard,False,0
Rochester,Strafford,State Representative,12,R,Jaffin,True,144
Rochester,Strafford,State Representative,12,,Scatter,False,0
Dover,Strafford,State Representative,13,,Scatter,False,13
Dover,Strafford,State Representative,13,D,Verschueren,False,1
Dover,Strafford,State Representative,14,D,Baber,False,0
Dover,Strafford,State Representative,14,,Scatter,False,0
Dover,Strafford,State Representative,15,R,Coulp,True,296
Dover,Strafford,State Representative,15,D,Gardner,False,0
Dover,Strafford,State Representative,15,,Scatter,False,2
Dover,Strafford,State Representative,16,D,Hooper,False,2
Dover,Strafford,State Representative,16,,Martin,False,64
Dover,Strafford,State Representative,16,,Scatter,False,12
Dover,Strafford,State Representative,17,R,Andolina,True,266
Somersworth,Strafford,State Representative,17,R,Andolina,True,29
Dover,Strafford,State Representative,17,D,Bixby,False,0
Somersworth,Strafford,State Representative,17,D,Bixby,False,0
Dover,Strafford,State Representative,17,D,Burdwood,False,1
Somersworth,Strafford,State Representative,17,D,Burdwood,False,0
Dover,Strafford,State Representative,17,R,Castaldo,True,279
Somersworth,Strafford,State Representative,17,R,Castaldo,True,44
Dover,Strafford,State Representative,17,R,Fullerton,False,227
Somersworth,Strafford,State Representative,17,R,Fullerton,False,55
Dover,Strafford,State Representative,17,D,Ketel,False,0
Somersworth,Strafford,State Representative,17,D,Ketel,False,0
Dover,Strafford,State Representative,17,,Scatter,False,1
Somersworth,Strafford,State Representative,17,,Scatter,False,0
Dover,Strafford,State Representative,17,R,Weeden,True,368
Somersworth,Strafford,State Representative,17,R,Weeden,True,65
Rollinsford,Strafford,State Representative,18,D,Berube,False,1
Somersworth,Strafford,State Representative,18,D,Berube,False,4
Rollinsford,Strafford,State Representative,18,R,DuBois,True,134
Somersworth,Strafford,State Representative,18,R,DuBois,True,266
Rollinsford,Strafford,State Representative,18,R,Irwin,True,105
Somersworth,Strafford,State Representative,18,R,Irwin,True,214
Rollinsford,Strafford,State Representative,18,R,Munck,True,114
Somersworth,Strafford,State Representative,18,R,Munck,True,224
Rollinsford,Strafford,State Representative,18,D,Rollo,False,1
Somersworth,Strafford,State Representative,18,D,Rollo,False,1
Rollinsford,Strafford,State Representative,18,,Scatter,False,6
Somersworth,Strafford,State Representative,18,,Scatter,False,5
Rollinsford,Strafford,State Representative,18,D,Spainhower,False,1
Somersworth,Strafford,State Representative,18,D,Spainhower,False,3
Dover,Strafford,State Representative,19,D,Ryder,False,0
Dover,Strafford,State Representative,19,,Scatter,False,9
Dover,Strafford,State Representative,19,D,Schmidt,False,0
Dover,Strafford,State Representative,20,R,Jennings,True,518
Dover,Strafford,State Representative,20,D,Pelletier,False,0
Dover,Strafford,State Representative,20,,Scatter,False,7
Dover,Strafford,State Representative,20,D,Southworth,False,3
Dover,Strafford,State Representative,21,R,Rhode,True,149
Rollinsford,Strafford,State Representative,21,R,Rhode,True,81
Somersworth,Strafford,State Representative,21,R,Rhode,True,162
Dover,Strafford,State Representative,21,,Scatter,False,2
Rollinsford,Strafford,State Representative,21,,Scatter,False,1
Somersworth,Strafford,State Representative,21,,Scatter,False,4
Dover,Strafford,State Representative,21,R,Schultz,False,156
Rollinsford,Strafford,State Representative,21,R,Schultz,False,36
Somersworth,Strafford,State Representative,21,R,Schultz,False,152
Dover,Strafford,State Representative,21,R,"Spencer, Sr.",False,72
Rollinsford,Strafford,State Representative,21,R,"Spencer, Sr.",False,46
Somersworth,Strafford,State Representative,21,R,"Spencer, Sr.",False,88
Dover,Strafford,State Representative,21,D,Ward,False,0
Rollinsford,Strafford,State Representative,21,D,Ward,False,2
Somersworth,Strafford,State Representative,21,D,Ward,False,0
Rochester,Strafford,State Representative,22,R,Leonard,True,505
Rochester,Strafford,State Representative,22,D,Rogers,False,3
Rochester,Strafford,State Representative,22,,Scatter,False,5
Rochester,Strafford,State Representative,23,R,Brown,False,246
Rochester,Strafford,State Representative,23,D,Miller,False,0
Rochester,Strafford,State Representative,23,R,Newton,True,573
Rochester,Strafford,State Representative,23,,Scatter,False,6
Rochester,Strafford,State Representative,24,R,Azouri,False,97
Rochester,Strafford,State Representative,24,R,Jones,True,548
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,D,Stokes,False,0
Barrington,Strafford,State Representative,25,D,Menear III,False,0
Lee,Strafford,State Representative,25,D,Menear III,False,0
Barrington,Strafford,State Representative,25,,Scatter,False,4
Lee,Strafford,State Representative,25,,Scatter,False,2
Barrington,Strafford,State Representative,25,R,Turcotte,True,551
Lee,Strafford,State Representative,25,R,Turcotte,True,194
Cornish,Sullivan,State Representative,1,R,Clifford,False,50
Grantham,Sullivan,State Representative,1,R,Clifford,False,92
Plainfield,Sullivan,State Representative,1,R,Clifford,False,17
Springfield,Sullivan,State Representative,1,R,Clifford,False,61
Cornish,Sullivan,State Representative,1,D,Lefebvre,False,0
Grantham,Sullivan,State Representative,1,D,Lefebvre,False,1
Plainfield,Sullivan,State Representative,1,D,Lefebvre,False,0
Springfield,Sullivan,State Representative,1,D,Lefebvre,False,0
Cornish,Sullivan,State Representative,1,,Scatter,False,1
Grantham,Sullivan,State Representative,1,,Scatter,False,0
Plainfield,Sullivan,State Representative,1,,Scatter,False,1
Springfield,Sullivan,State Representative,1,,Scatter,False,2
Cornish,Sullivan,State Representative,1,D,Schmidt,False,0
Grantham,Sullivan,State Representative,1,D,Schmidt,False,3
Plainfield,Sullivan,State Representative,1,D,Schmidt,False,0
Springfield,Sullivan,State Representative,1,D,Schmidt,False,0
Cornish,Sullivan,State Representative,1,R,Walker,True,53
Grantham,Sullivan,State Representative,1,R,Walker,True,101
Plainfield,Sullivan,State Representative,1,R,Walker,True,72
Springfield,Sullivan,State Representative,1,R,Walker,True,67
Cornish,Sullivan,State Representative,1,R,Ward,True,47
Grantham,Sullivan,State Representative,1,R,Ward,True,115
Plainfield,Sullivan,State Representative,1,R,Ward,True,51
Springfield,Sullivan,State Representative,1,R,Ward,True,44
Croydon,Sullivan,State Representative,2,R,Bowers,True,68
Sunapee,Sullivan,State Representative,2,R,Bowers,True,368
Croydon,Sullivan,State Representative,2,D,Gottling,False,0
Sunapee,Sullivan,State Representative,2,D,Gottling,False,7
Croydon,Sullivan,State Representative,2,,Scatter,False,0
Sunapee,Sullivan,State Representative,2,,Scatter,False,6
Claremont,Sullivan,State Representative,3,D,O'Hearne,False,2
Claremont,Sullivan,State Representative,3,R,Picano,True,135
Claremont,Sullivan,State Representative,3,,Scatter,False,2
Claremont,Sullivan,State Representative,4,D,Donovan,False,0
Claremont,Sullivan,State Representative,4,R,Lovett,True,294
Claremont,Sullivan,State Representative,4,,Scatter,False,4
Claremont,Sullivan,State Representative,5,D,Gagnon,False,0
Claremont,Sullivan,State Representative,5,,Madigan,False,25
Claremont,Sullivan,State Representative,5,,Scatter,False,3
Newport,Sullivan,State Representative,6,D,Franklin,False,0
Unity,Sullivan,State Representative,6,D,Franklin,False,0
Newport,Sullivan,State Representative,6,D,Irwin,False,2
Unity,Sullivan,State Representative,6,D,Irwin,False,0
Newport,Sullivan,State Representative,6,R,Rodeschin,True,227
Unity,Sullivan,State Representative,6,R,Rodeschin,True,73
Newport,Sullivan,State Representative,6,R,Rollins,True,309
Unity,Sullivan,State Representative,6,R,Rollins,True,72
Newport,Sullivan,State Representative,6,,Scatter,False,4
Unity,Sullivan,State Representative,6,,Scatter,False,1
Acworth,Sullivan,State Representative,7,D,Baird-Tormey,False,0
Goshen,Sullivan,State Representative,7,D,Baird-Tormey,False,1
Langdon,Sullivan,State Representative,7,D,Baird-Tormey,False,1
Lempster,Sullivan,State Representative,7,D,Baird-Tormey,False,0
Washington,Sullivan,State Representative,7,D,Baird-Tormey,False,0
Acworth,Sullivan,State Representative,7,R,Grenier,True,57
Goshen,Sullivan,State Representative,7,R,Grenier,True,68
Langdon,Sullivan,State Representative,7,R,Grenier,True,50
Lempster,Sullivan,State Representative,7,R,Grenier,True,93
Washington,Sullivan,State Representative,7,R,Grenier,True,94
Acworth,Sullivan,State Representative,7,,Scatter,False,1
Goshen,Sullivan,State Representative,7,,Scatter,False,1
Langdon,Sullivan,State Representative,7,,Scatter,False,0
Lempster,Sullivan,State Representative,7,,Scatter,False,0
Washington,Sullivan,State Representative,7,,Scatter,False,0
Charlestown,Sullivan,State Representative,8,R,Laware,True,197
Charlestown,Sullivan,State Representative,8,,Scatter,False,1
Charlestown,Sullivan,State Representative,8,D,Sweeney,False,0
Cornish,Sullivan,State Representative,9,R,Howard,True,97
Croydon,Sullivan,State Representative,9,R,Howard,True,73
Grantham,Sullivan,State Representative,9,R,Howard,True,192
Newport,Sullivan,State Representative,9,R,Howard,True,342
Plainfield,Sullivan,State Representative,9,R,Howard,True,91
Springfield,Sullivan,State Representative,9,R,Howard,True,114
Sunapee,Sullivan,State Representative,9,R,Howard,True,383
Unity,Sullivan,State Representative,9,R,Howard,True,89
Cornish,Sullivan,State Representative,9,,Scatter,False,1
Croydon,Sullivan,State Representative,9,,Scatter,False,2
Grantham,Sullivan,State Representative,9,,Scatter,False,1
Newport,Sullivan,State Representative,9,,Scatter,False,1
Plainfield,Sullivan,State Representative,9,,Scatter,False,1
Springfield,Sullivan,State Representative,9,,Scatter,False,0
Sunapee,Sullivan,State Representative,9,,Scatter,False,0
Unity,Sullivan,State Representative,9,,Scatter,False,1
Cornish,Sullivan,State Representative,9,D,Tanner,False,0
Croydon,Sullivan,State Representative,9,D,Tanner,False,0
Grantham,Sullivan,State Representative,9,D,Tanner,False,0
Newport,Sullivan,State Representative,9,D,Tanner,False,0
Plainfield,Sullivan,State Representative,9,D,Tanner,False,0
Springfield,Sullivan,State Representative,9,D,Tanner,False,0
Sunapee,Sullivan,State Representative,9,D,Tanner,False,0
Unity,Sullivan,State Representative,9,D,Tanner,False,0
Claremont,Sullivan,State Representative,10,D,Cloutier,False,4
Claremont,Sullivan,State Representative,10,R,"LaCasse, Sr.",True,603
Claremont,Sullivan,State Representative,10,,Scatter,False,11
Acworth,Sullivan,State Representative,11,D,Boland,False,0
Charlestown,Sullivan,State Representative,11,D,Boland,False,0
Goshen,Sullivan,State Representative,11,D,Boland,False,0
Langdon,Sullivan,State Representative,11,D,Boland,False,0
Lempster,Sullivan,State Representative,11,D,Boland,False,0
Washington,Sullivan,State Representative,11,D,Boland,False,0
Acworth,Sullivan,State Representative,11,,Scatter,False,0
Charlestown,Sullivan,State Representative,11,,Scatter,False,2
Goshen,Sullivan,State Representative,11,,Scatter,False,1
Langdon,Sullivan,State Representative,11,,Scatter,False,0
Lempster,Sullivan,State Representative,11,,Scatter,False,0
Washington,Sullivan,State Representative,11,,Scatter,False,0
Acworth,Sullivan,State Representative,11,R,Smith,True,54
Charlestown,Sullivan,State Representative,11,R,Smith,True,194
Goshen,Sullivan,State Representative,11,R,Smith,True,68
Langdon,Sullivan,State Representative,11,R,Smith,True,50
Lempster,Sullivan,State Representative,11,R,Smith,True,83
Washington,Sullivan,State Representative,11,R,Smith,True,97
